Logger_ID,Date,Time_Stamp,1,2,3,4,5,6,7
Y3,10/8/2019,0:02:37.1,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:38.0,19.75,18,22.75,21.25,nan,nan,17.03
Y3,10/8/2019,0:02:39.0,19.75,18,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:02:40.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:40.1,19.75,18.25,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:41.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:42.0,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:02:43.0,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:02:43.1,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:02:44.0,19.75,18.25,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:02:45.0,19.75,18,22.75,21.25,nan,nan,17.03
Y3,10/8/2019,0:02:46.0,19.75,18.25,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:02:46.1,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:47.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:48.0,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:02:48.1,19.75,18.25,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:49.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:50.0,19.75,18,22.75,21.25,nan,nan,15.74
Y3,10/8/2019,0:02:51.0,19.75,18,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:02:51.1,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:52.0,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:02:53.0,19.75,18,22.75,21.25,nan,nan,15.74
Y3,10/8/2019,0:02:54.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:54.1,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:02:55.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:56.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:57.0,19.75,18,22.75,21.25,nan,nan,15.74
Y3,10/8/2019,0:02:57.1,19.75,18,22.75,21.25,nan,nan,15.74
Y3,10/8/2019,0:02:58.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:02:59.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:00.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:00.1,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:01.0,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:02.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:02.1,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:03.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:04.0,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:05.0,19.75,18,22.75,21.25,nan,nan,17.03
Y3,10/8/2019,0:03:05.1,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:06.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:07.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:08.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:08.1,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:09.0,19.75,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:03:10.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:11.0,19.75,18,22.75,21.25,nan,nan,15.74
Y3,10/8/2019,0:03:11.1,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:12.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:13.0,19.75,18,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:03:14.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:14.1,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:15.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:16.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:16.1,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:17.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:18.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:19.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:19.1,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:20.0,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:21.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:22.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:22.1,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:23.0,19.75,17.75,22.75,21.25,nan,nan,15.74
Y3,10/8/2019,0:03:24.0,19.75,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:25.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:25.1,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:26.0,19.75,17.75,22.75,21.5,nan,nan,15.74
Y3,10/8/2019,0:03:27.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:28.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:28.1,19.75,17.75,22.75,21.5,nan,nan,17.03
Y3,10/8/2019,0:03:29.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:30.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:30.1,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:31.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:32.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:33.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:33.1,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:34.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:35.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:36.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:36.1,19.75,17.75,22.75,21.5,nan,nan,16.71
Y3,10/8/2019,0:03:37.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:38.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:39.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:39.1,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:40.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:41.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:42.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:42.1,19.75,17.75,23,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:43.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:44.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:03:44.1,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:45.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:46.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:47.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:03:47.1,19.75,17.75,23,21.25,nan,nan,16.71
Y3,10/8/2019,0:03:48.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:49.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:50.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:50.1,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:51.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:52.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:53.0,19.75,17.75,23,21.25,nan,nan,16.06
Y3,10/8/2019,0:03:53.1,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:54.0,19.5,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:55.0,19.75,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:03:56.0,19.75,17.5,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:03:56.1,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:57.0,19.75,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:03:58.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:58.1,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:03:59.0,19.75,17.75,22.75,21.25,nan,nan,15.74
Y3,10/8/2019,0:04:00.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:01.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:01.1,19.75,17.5,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:02.0,19.75,17.75,22.75,21.5,nan,nan,15.74
Y3,10/8/2019,0:04:03.0,19.75,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:04.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:04.1,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:05.0,19.75,17.75,23,21.5,nan,nan,16.71
Y3,10/8/2019,0:04:06.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:07.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:07.1,19.75,17.75,22.75,21.25,nan,nan,15.74
Y3,10/8/2019,0:04:08.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:09.0,19.75,17.75,23,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:10.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:10.1,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:11.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:12.0,19.75,17.75,23,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:12.1,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:13.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:14.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:15.0,19.75,17.75,22.75,21.5,nan,nan,16.71
Y3,10/8/2019,0:04:15.1,19.75,17.75,23,21.5,nan,nan,17.03
Y3,10/8/2019,0:04:16.0,19.75,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:17.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:18.0,19.75,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:18.1,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:19.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:20.0,19.75,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:21.0,19.75,17.75,23,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:21.1,19.75,17.75,22.75,21.5,nan,nan,16.71
Y3,10/8/2019,0:04:22.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:23.0,19.75,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:24.0,19.75,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:24.1,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:25.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:26.0,19.5,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:26.1,19.5,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:27.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:28.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:29.0,19.5,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:29.1,19.5,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:30.0,19.5,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:31.0,19.5,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:32.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:32.1,19.75,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:33.0,19.5,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:34.0,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:35.0,19.5,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:35.1,19.5,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:36.0,19.5,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:37.0,19.5,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:38.0,19.5,18,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:38.1,19.5,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:39.0,19.5,17.75,22.75,21.25,nan,nan,16.71
Y3,10/8/2019,0:04:40.0,19.75,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:40.1,19.5,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:41.0,19.5,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:42.0,19.5,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:43.0,19.5,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:43.1,19.75,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:44.0,19.5,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:45.0,19.5,17.75,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:04:46.0,19.5,17.75,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:04:46.1,19.5,17.75,22.75,21.5,nan,nan,15.74
Y3,10/8/2019,0:04:47.0,19.5,17.75,22.75,21.25,nan,nan,15.74
Y3,10/8/2019,0:04:48.0,19.5,18,22.75,21.25,nan,nan,15.74
Y3,10/8/2019,0:04:49.0,19.75,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:49.1,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:50.0,19.75,17.75,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:51.0,19.75,18,22.75,21.5,nan,nan,16.71
Y3,10/8/2019,0:04:52.0,19.5,18,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:52.1,19.5,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:53.0,19.5,18,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:54.0,19.75,18,22.75,21.5,nan,nan,15.74
Y3,10/8/2019,0:04:55.0,19.5,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:55.1,19.75,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:56.0,19.75,18,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:57.0,19.75,18,22.75,21.5,nan,nan,15.74
Y3,10/8/2019,0:04:57.1,19.5,18,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:04:58.0,19.75,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:04:59.0,19.75,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:00.0,19.75,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:00.1,19.5,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:05:01.0,19.5,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:02.0,19.5,18,22.75,21.25,nan,nan,17.03
Y3,10/8/2019,0:05:03.0,19.5,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:05:03.1,19.75,18,22.75,21.25,nan,nan,16.06
Y3,10/8/2019,0:05:04.0,19.75,18,22.75,21.25,nan,nan,16.39
Y3,10/8/2019,0:05:05.0,19.5,18,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:05:06.0,19.5,18,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:05:06.1,19.5,18,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:05:07.0,19.5,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:08.0,19.5,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:09.0,19.25,18,22.75,21.5,nan,nan,16.71
Y3,10/8/2019,0:05:09.1,19.5,18,22.5,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:10.0,19.5,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:11.0,19.5,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:11.1,19.5,17.75,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:05:12.0,19.5,18,22.75,21.5,nan,nan,15.74
Y3,10/8/2019,0:05:13.0,19.5,17.75,22.75,21.5,nan,nan,16.71
Y3,10/8/2019,0:05:14.0,19.5,17.75,22.75,21.5,nan,nan,15.74
Y3,10/8/2019,0:05:14.1,19.5,18,22.75,21.5,nan,nan,15.74
Y3,10/8/2019,0:05:15.0,19.5,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:16.0,19.5,18,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:05:17.0,19.5,18,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:05:17.1,19.5,18,22.75,21.5,nan,nan,16.06
Y3,10/8/2019,0:05:18.0,19.5,18,22.5,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:19.0,19.5,18,22.75,21.5,nan,nan,16.39
Y3,10/8/2019,0:05:20.0,19.5,18,22.75,21.5,nan,nan,16.71
Y3,10/8/2019,0:05:20.1,19.5,18,22.75,21.75,nan,nan,16.71
Y3,10/8/2019,0:05:21.0,19.5,17.75,22.75,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:22.0,19.5,18,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:23.0,19.5,18,22.75,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:23.1,19.5,18,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:24.0,19.5,18,22.75,21.75,nan,nan,16.71
Y3,10/8/2019,0:05:25.0,19.5,18,22.75,21.75,nan,nan,16.71
Y3,10/8/2019,0:05:25.1,19.5,18,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:26.0,19.5,18,22.75,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:27.0,19.5,18,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:28.0,19.5,17.75,22.75,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:28.1,19.5,18,22.75,21.75,nan,nan,16.71
Y3,10/8/2019,0:05:29.0,19.5,18,22.75,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:30.0,19.5,18,22.75,21.75,nan,nan,17.03
Y3,10/8/2019,0:05:31.0,19.5,18,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:31.1,19.5,18,22.75,21.75,nan,nan,15.74
Y3,10/8/2019,0:05:32.0,19.5,18,22.75,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:33.0,19.5,18,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:34.0,19.5,18,22.75,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:34.1,19.5,18,22.5,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:35.0,19.5,18,22.75,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:36.0,19.5,18,22.75,21.75,nan,nan,16.71
Y3,10/8/2019,0:05:37.0,19.5,18,22.75,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:37.1,19.5,18,22.75,21.75,nan,nan,16.71
Y3,10/8/2019,0:05:38.0,19.5,18,22.5,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:39.0,19.5,17.75,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:39.1,19.5,18,22.75,21.75,nan,nan,16.39
Y3,10/8/2019,0:05:40.0,19.5,18,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:05:41.0,19.5,17.75,22.75,21.75,nan,nan,16.71
Y3,10/8/2019,0:05:42.0,19.5,18,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:42.1,19.5,18,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:43.0,19.5,17.75,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:44.0,19.5,18,22.5,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:45.0,19.5,18,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:05:45.1,19.5,18,22.75,21.75,nan,nan,16.71
Y3,10/8/2019,0:05:46.0,19.5,18,22.75,21.75,nan,nan,16.06
Y3,10/8/2019,0:05:47.0,19.5,18,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:05:48.0,19.5,18,22.75,22,nan,nan,16.06
Y3,10/8/2019,0:05:48.1,19.5,18,22.5,22,nan,nan,15.74
Y3,10/8/2019,0:05:49.0,19.5,18,22.75,22,nan,nan,17.03
Y3,10/8/2019,0:05:50.0,19.5,18,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:05:51.0,19.5,18,22.5,22,nan,nan,16.39
Y3,10/8/2019,0:05:51.1,19.5,17.75,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:05:52.0,19.5,18,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:05:53.0,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:05:53.1,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:05:54.0,19.5,18,22.5,22,nan,nan,15.74
Y3,10/8/2019,0:05:55.0,19.25,18,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:05:56.0,19.5,18,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:05:56.1,19.5,18,22.75,22,nan,nan,15.74
Y3,10/8/2019,0:05:57.0,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:05:58.0,19.5,18,22.5,22,nan,nan,16.71
Y3,10/8/2019,0:05:59.0,19.5,17.75,22.5,22,nan,nan,16.39
Y3,10/8/2019,0:05:59.1,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:00.0,19.5,17.75,22.75,22,nan,nan,17.03
Y3,10/8/2019,0:06:01.0,19.5,17.75,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:06:02.0,19.5,18,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:02.1,19.5,18,22.75,22,nan,nan,16.06
Y3,10/8/2019,0:06:03.0,19.5,17.75,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:06:04.0,19.5,17.75,22.5,22,nan,nan,16.39
Y3,10/8/2019,0:06:05.0,19.5,18,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:05.1,19.5,18,22.75,22,nan,nan,16.06
Y3,10/8/2019,0:06:06.0,19.5,18,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:07.0,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:07.1,19.5,18,22.75,22,nan,nan,17.03
Y3,10/8/2019,0:06:08.0,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:09.0,19.5,18,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:10.0,19.5,18,22.75,22,nan,nan,16.06
Y3,10/8/2019,0:06:10.1,19.5,17.75,22.75,22,nan,nan,15.74
Y3,10/8/2019,0:06:11.0,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:12.0,19.5,17.75,22.5,22,nan,nan,16.39
Y3,10/8/2019,0:06:13.0,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:13.1,19.5,17.75,22.75,22,nan,nan,16.06
Y3,10/8/2019,0:06:14.0,19.5,17.75,22.75,22,nan,nan,16.06
Y3,10/8/2019,0:06:15.0,19.5,17.75,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:06:16.0,19.5,17.75,22.75,22,nan,nan,16.06
Y3,10/8/2019,0:06:16.1,19.5,17.75,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:06:17.0,19.5,17.75,22.75,22,nan,nan,15.74
Y3,10/8/2019,0:06:18.0,19.5,17.75,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:06:19.0,19.25,17.75,22.75,22,nan,nan,16.06
Y3,10/8/2019,0:06:19.1,19.25,17.75,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:06:20.0,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:21.0,19.25,17.75,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:06:21.1,19.25,17.75,22.75,22,nan,nan,15.74
Y3,10/8/2019,0:06:22.0,19.25,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:23.0,19.25,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:24.0,19.25,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:24.1,19.5,17.75,22.75,22.25,nan,nan,16.06
Y3,10/8/2019,0:06:25.0,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:26.0,19.25,17.75,22.75,22,nan,nan,16.06
Y3,10/8/2019,0:06:27.0,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:27.1,19.5,17.75,22.5,22,nan,nan,16.39
Y3,10/8/2019,0:06:28.0,19.5,17.75,22.75,22,nan,nan,16.39
Y3,10/8/2019,0:06:29.0,19.25,17.75,22.75,22.25,nan,nan,16.71
Y3,10/8/2019,0:06:30.0,19.25,17.5,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:06:30.1,19.25,17.75,22.75,22,nan,nan,16.71
Y3,10/8/2019,0:06:31.0,19.25,17.75,22.75,22,nan,nan,16.06
Y3,10/8/2019,0:06:32.0,19.25,17.5,22.75,22,nan,nan,16.06
